lid,lat,lon,rfc,minor,moderate,major,code,date_produced
EGFM5,47.926944,97.028889,NCRFC,0.260000,0.050000,0.050000,1,1/27/2023
EKDI4,42.843500,91.401100,NCRFC,0.120000,0.050000,0.050000,1,1/27/2023
EKMI3,41.691794,85.975476,NCRFC,0.140000,0.070000,0.050000,1,1/27/2023
ELBA1,31.413333,86.063056,SERFC,0.123500,0.079600,0.050000,1,12/14/2022
ELDO2,35.921111,94.838333,ABRFC,0.054100,0.050000,0.050000,1,1/26/2023
ELFF1,28.213889,82.666667,SERFC,0.050000,0.050000,0.050000,1,12/14/2022
ELHC2,40.591639,107.320893,CBRFC,0.050000,0.050000,0.050000,1,3/11/2015
ELKN7,36.240556,80.849167,SERFC,0.142900,0.050000,0.050000,1,12/14/2022
ELLF1,30.384444,83.171944,SERFC,0.100300,0.050000,0.050000,1,12/14/2022
ELLK1,38.936944,99.563611,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
ELNM4,42.727257,84.478032,NCRFC,0.100000,0.050000,0.050000,1,1/27/2023
ELNO2,35.563107,97.957550,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
ELTT2,33.905928,98.905067,ABRFC,0.115300,0.080100,0.069100,1,1/26/2023
ELWK1,38.726660,98.233330,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
ELWW1,48.055000,123.581944,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
ELZN7,34.626667,78.578333,SERFC,0.252700,0.050000,0.050000,1,12/14/2022
EMBT1,36.176389,82.457500,LMRFC,0.050000,0.050000,0.050000,1,1/24/2023
EMCM7,37.154170,91.358060,LMRFC,0.050000,0.050000,0.050000,1,1/24/2023
EMPK1,38.386111,96.181667,ABRFC,0.082600,0.050000,0.050000,1,1/26/2023
EMSS2,44.369989,102.566526,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
EMTI4,43.126075,94.706092,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
ENBM6,32.798889,89.335000,LMRFC,0.840000,0.050000,0.050000,2,1/24/2023
ENDN8,46.621667,97.573611,NCRFC,0.240000,0.050000,0.050000,1,1/27/2023
ENGG1,34.897500,85.463056,LMRFC,0.780000,0.070000,0.050000,2,1/24/2023
ENMC2,40.514697,106.953941,CBRFC,0.050000,0.050000,0.050000,1,1/27/2023
ENNA2,64.565278,149.091667,APRFC,0.050000,0.050000,0.050000,1,3/1/2020
ENSM6,32.175800,88.819700,LMRFC,0.700000,0.350000,0.050000,2,1/24/2023
ENTK1,38.906389,97.117500,MBRFC,0.140000,0.130000,0.050000,1,1/24/2023
ENVI1,47.572200,116.252800,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
ENWK1,37.032500,100.211111,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
EOKI4,40.397500,91.374167,NCRFC,0.060000,0.050000,0.050000,1,1/27/2023
EPOV2,36.690000,77.540833,SERFC,0.055700,0.050000,0.050000,1,12/14/2022
EPRK1,38.435556,96.209167,ABRFC,0.051700,0.050100,0.050000,1,1/26/2023
ERBA2,61.310278,149.576944,APRFC,0.050000,-999.000000,-999.000000,1,3/1/2020
EREK1,37.549444,95.264444,ABRFC,0.086900,0.055000,0.050000,1,1/26/2023
ERKM7,38.504734,90.590872,NCRFC,0.300000,0.090000,0.050000,1,1/27/2023
ERNM8,48.975000,110.421944,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
ESCU1,37.778044,111.574618,CBRFC,0.050000,0.050000,0.050000,1,3/11/2015
ESSV1,44.478889,73.139167,NERFC,0.290000,0.090000,0.050000,1,1/23/2023
ESTK1,39.346389,95.108611,MBRFC,0.540000,0.520000,0.050000,3,1/24/2023
ESTO3,45.300556,122.354444,NWRFC,0.050000,-999.000000,0.050000,1,1/27/2023
ESVI4,43.399142,94.845971,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
ETAM6,34.482500,89.224444,LMRFC,0.870000,0.160000,0.060000,2,1/24/2023
ETNM4,42.509420,84.655180,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
EVAW4,41.269861,110.963694,CBRFC,-999.000000,-999.000000,0.050000,1,1/27/2023
EVRG1,31.426944,81.605556,SERFC,0.559000,0.385500,0.050000,2,12/14/2022
EVRM4,43.899186,85.255319,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
EWIN1,42.268333,98.339444,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
EWMM7,40.028889,91.705556,NCRFC,0.270000,0.050000,0.050000,1,1/27/2023
EWNM7,40.018889,91.621944,NCRFC,0.390000,0.050000,0.050000,1,1/27/2023
FATW3,42.927800,88.842500,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
FAVM2,39.716389,77.824722,MARFC,0.400000,0.140000,0.050000,1,1/5/2023
FAYN7,35.047220,78.858050,SERFC,0.112800,0.050000,0.050000,1,12/14/2022
FBGM3,42.576201,71.788128,NERFC,0.100000,0.050000,0.050000,1,1/23/2023
FBNM8,47.816911,110.666142,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
FCFM8,48.495556,114.126667,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
FCHC2,38.287780,104.601085,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
FCHW4,42.095800,110.416150,CBRFC,0.050000,0.050000,0.050000,1,1/27/2023
FDBV2,38.308333,77.529444,MARFC,0.180000,0.050000,0.050000,1,1/5/2023
FDKM2,39.402778,77.366111,MARFC,0.390000,0.240000,0.090000,1,1/5/2023
FEEI2,42.300278,89.615278,NCRFC,0.120000,0.050000,0.050000,1,1/27/2023
FELA4,33.032070,92.087640,LMRFC,> 0.95,0.050000,0.050000,2,2/3/2016
FFXM7,40.339183,95.405906,MBRFC,0.430000,0.390000,0.170000,1,1/24/2023
FFXW1,47.028056,122.031389,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
FGOM4,43.152500,82.624167,NCRFC,0.050000,0.050000,0.050000,1,6/26/2015
FGON8,46.861111,96.783333,NCRFC,0.650000,0.130000,0.050000,2,1/27/2023
FHAC2,38.601665,104.670250,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
FIHM1,47.237500,68.582778,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
FISC2,40.475000,106.786389,CBRFC,0.050000,0.050000,0.050000,1,3/11/2015
FISM8,48.355556,115.313889,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
FKFK1,39.681944,96.442500,MBRFC,0.420000,0.050000,0.050000,1,1/24/2023
FKLW2,38.635556,79.338056,MARFC,0.280000,0.050000,0.050000,1,1/5/2023
FKNV2,36.762500,76.898611,SERFC,0.179100,0.050000,0.050000,1,12/14/2022
FLAW4,42.200523,104.538290,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
FLCN7,35.428889,82.552778,LMRFC,0.140000,0.050000,0.050000,1,1/24/2023
FLCW3,44.809722,91.281667,NCRFC,0.270000,0.080000,0.050000,1,1/27/2023
FLGW4,44.098950,110.667500,NWRFC,0.050000,0.050000,-999.000000,1,1/27/2023
FLLN1,40.036164,95.595923,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
FLLN6,42.453333,76.473056,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
FLMA1,31.010500,87.262650,SERFC,0.068200,0.050000,0.050000,1,12/14/2022
FLOW3,45.951389,88.189167,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
FLRK1,38.236100,96.876900,ABRFC,0.053200,0.050000,0.050000,1,1/26/2023
FLSL1,30.615833,90.248611,LMRFC,0.340000,0.220000,0.090000,1,1/24/2023
FLTA4,33.607300,93.813800,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
FLTI2,41.894444,90.156667,NCRFC,0.120000,0.070000,0.050000,1,1/27/2023
FLTM4,43.038889,83.771667,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
FLVC3,41.957222,73.369722,NERFC,0.160000,0.050000,0.050000,1,1/23/2023
FMKA2,64.076111,141.630556,APRFC,0.050000,0.050000,-999.000000,1,3/1/2020
FMMA2,64.066111,141.997222,APRFC,0.050000,0.050000,-999.000000,1,3/1/2020
FMRA2,64.309167,141.402222,APRFC,0.050000,0.050000,-999.000000,1,3/1/2020
FMWA2,63.889444,142.232222,APRFC,0.050000,-999.000000,-999.000000,1,3/1/2020
FNEC2,38.816382,104.822752,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
FNHI4,42.629426,92.543522,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
FNNM7,38.512222,90.431389,NCRFC,0.210000,0.070000,0.060000,1,1/27/2023
FODI4,42.508303,94.203573,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
FOMC2,40.268400,103.801200,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
FORS2,43.973889,98.070556,MBRFC,0.280000,0.190000,0.120000,1,1/24/2023
FOWF1,28.054167,82.363889,SERFC,0.050000,0.050000,0.050000,1,12/14/2022
FOXN8,48.372222,101.505000,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
FPTC2,39.344708,106.673646,CBRFC,0.050000,0.050000,0.050000,1,3/11/2015
FRAW4,43.027060,109.773570,CBRFC,0.050000,0.050000,0.050000,1,3/11/2015
FRBN1,40.146477,97.199534,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
FRGO2,37.011111,100.491389,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
FRJN3,43.422855,71.652900,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
FRKW3,42.873611,87.995833,NCRFC,0.060000,0.050000,0.050000,1,1/27/2023
FRMV2,37.306944,78.388889,MARFC,0.340000,0.070000,0.050000,1,1/5/2023
FRNC1,40.615833,124.201667,CNRFC,0.150000,0.050000,0.050000,1,1/27/2023
FRNK1,37.508333,95.833333,ABRFC,0.067500,0.050000,0.050000,1,1/26/2023
FRNL1,30.842778,90.161944,LMRFC,0.590000,0.230000,0.050000,2,1/24/2023
FRNM4,43.327778,83.748056,NCRFC,0.130000,0.050000,0.050000,1,1/27/2023
FROV2,38.913889,78.211111,MARFC,0.150000,0.060000,0.050000,1,1/5/2023
FRRU1,39.104137,111.216559,CBRFC,0.050000,0.050000,0.050000,1,3/11/2015
FRSO2,34.271485,95.912205,ABRFC,0.077200,0.063000,0.050000,1,1/26/2023
FRYM8,46.266111,106.690000,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
FRYW1,48.981300,118.766400,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
FSHA1,30.545278,87.798611,SERFC,0.131400,0.101600,0.050000,1,12/14/2022
FSHN6,41.973000,75.174400,MARFC,0.050000,0.050000,0.050000,1,1/5/2023
FSKK1,37.848890,94.702500,MBRFC,0.090000,0.050000,0.050000,1,1/24/2023
FSKM7,36.790278,90.200833,LMRFC,0.130000,0.120000,0.090000,1,1/24/2023
FSMI3,40.870556,87.306667,NCRFC,0.270000,0.050000,0.050000,1,1/27/2023
FSRM4,42.577222,82.951389,NCRFC,0.150000,0.070000,0.050000,1,1/27/2023
FSSO3,45.703611,123.755000,NWRFC,0.140000,0.050000,0.050000,1,1/27/2023
FTDC2,40.664500,105.224200,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
FTEN6,43.269444,73.596389,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
FTHS2,45.197758,102.156547,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
FTJC1,41.640690,123.015037,CNRFC,0.050000,0.050000,0.050000,1,1/27/2023
FTKM1,47.283333,68.585278,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
FTNK1,38.008890,94.703800,MBRFC,0.200000,0.160000,0.050000,1,1/24/2023
FTPS2,44.326667,100.383889,MBRFC,0.110000,0.060000,0.050000,1,1/24/2023
FTRK1,39.061667,96.766111,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
FTRM5,46.180556,94.365556,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
FTSC1,40.218056,123.631667,CNRFC,0.050000,0.050000,0.050000,1,6/3/2015
FTWF1,29.911389,82.860556,SERFC,0.248900,0.050000,0.050000,1,12/14/2022
FULM6,34.265000,88.445278,SERFC,0.054800,0.050000,0.050000,1,12/14/2022
FULN1,41.395833,98.004167,MBRFC,0.060000,0.050000,0.050000,1,1/24/2023
FWHF1,29.848611,82.715278,SERFC,0.609800,0.388200,0.066100,2,12/14/2022
FWLC2,38.125937,103.944208,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
FYTM7,39.120833,92.567222,MBRFC,0.580000,0.080000,0.050000,2,1/24/2023
FYTT1,35.134444,86.539722,LMRFC,0.470000,0.410000,0.050000,1,1/24/2023
GACM4,42.348611,83.312500,NCRFC,0.070000,0.050000,0.050000,1,1/27/2023
GADS1,33.810556,80.867222,SERFC,0.896300,0.050000,0.050000,2,12/14/2022
GAKA2,62.301389,145.307222,APRFC,0.050000,0.050000,-999.000000,1,7/1/2022
GALS1,34.056944,79.247222,SERFC,0.296700,0.050000,0.050000,1,12/14/2022
GALW3,44.060300,91.287200,NCRFC,0.330000,0.200000,0.050000,1,1/27/2023
GAPA1,34.013889,85.970278,SERFC,0.050000,0.050000,0.050000,1,12/14/2022
GATV2,36.608611,82.568056,LMRFC,0.130000,0.050000,0.050000,1,1/24/2023
GAYC3,41.653056,73.490278,NERFC,0.180000,0.050000,0.050000,1,1/23/2023
GAZM7,39.926944,93.942500,MBRFC,0.420000,0.050000,0.050000,1,1/24/2023
GBBN1,40.771389,98.797500,MBRFC,0.160000,0.120000,0.110000,1,1/24/2023
GBDA2,64.450556,144.942222,APRFC,0.179100,0.061400,-999.000000,1,7/1/2022
GCEN8,47.558056,98.862500,MBRFC,0.100000,0.050000,0.050000,1,1/24/2023
GCKK1,37.956200,100.877150,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
GCSA2,62.767778,149.691111,APRFC,0.050000,0.050000,-999.000000,1,3/1/2020
GDEK1,39.673056,99.309167,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
GDHM6,32.667220,89.646110,LMRFC,0.460000,0.050000,0.050000,1,1/24/2023
GDLM4,42.755560,84.746360,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
GDRM4,42.963082,85.677253,NCRFC,0.060000,0.050000,0.050000,1,1/27/2023
GDVN6,42.854722,78.755278,NERFC,0.080000,0.050000,0.050000,1,1/23/2023
GEEM6,33.287110,91.153930,LMRFC,0.200000,0.130000,0.050000,1,1/24/2023
GELN1,41.418611,97.723611,MBRFC,0.060000,0.050000,0.050000,1,1/24/2023
GENF1,28.713889,81.035556,SERFC,0.086500,0.050000,0.050000,1,12/14/2022
GENI2,41.488889,90.157500,NCRFC,0.110000,0.050000,0.050000,1,1/27/2023
GENW3,43.576600,91.231600,NCRFC,0.180000,0.050000,0.050000,1,1/27/2023
GEOA4,35.128889,91.449722,LMRFC,0.400000,0.120000,0.050000,1,1/24/2023
GEON1,41.441389,97.734444,MBRFC,0.240000,0.110000,0.050000,1,1/24/2023
GERT1,35.116389,89.801389,LMRFC,0.140000,0.100000,0.050000,1,1/24/2023
GFFN3,43.016750,71.551100,NERFC,0.110000,0.070000,0.050000,1,1/23/2023
GFLW1,48.103889,121.944444,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
GGYM7,40.279269,91.495936,NCRFC,0.210000,0.050000,0.050000,1,1/27/2023
GIBO3,45.719577,118.323291,NWRFC,0.080000,-999.000000,-999.000000,1,1/27/2023
GIDN1,40.874722,98.378333,MBRFC,0.080000,0.060000,0.050000,1,1/24/2023
GILN6,42.355833,74.445000,NERFC,0.089000,0.050000,0.050000,1,5/5/2015
GIVS1,33.027946,80.391488,SERFC,0.773400,0.417200,0.050000,2,12/14/2022
GLAK1,39.338611,97.835833,MBRFC,0.070000,0.050000,0.050000,1,1/24/2023
GLBW1,47.837355,121.666781,NWRFC,0.110000,0.080000,0.050000,1,1/27/2023
GLDC2,39.753100,105.234700,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
GLDI2,40.881389,91.022500,NCRFC,0.210000,0.080000,0.050000,1,1/27/2023
GLDN7,35.337500,77.997500,SERFC,0.434800,0.214600,0.050000,1,12/14/2022
GLFM6,30.393333,89.206389,LMRFC,0.440000,0.050000,0.050000,1,1/24/2023
GLGM8,45.497222,111.270833,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
GLML1,30.995833,92.673611,LMRFC,> 0.95,0.520000,0.200000,3,1/24/2023
GLNM7,36.805278,93.461667,LMRFC,0.170000,0.050000,0.050000,1,1/24/2023
GLNM8,47.105888,104.718400,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
GLNW4,42.836078,105.758888,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
GLOO2,34.097500,94.901944,ABRFC,0.318000,0.132000,0.050000,1,1/26/2023
GLWM8,48.160000,106.592500,MBRFC,0.130000,0.060000,0.050000,1,1/24/2023
GLZM7,39.222222,92.848611,MBRFC,0.370000,0.280000,0.050000,1,1/24/2023
GMIW3,43.319200,90.851400,NCRFC,0.160000,0.050000,0.050000,1,1/27/2023
GNEN6,42.324444,75.771667,MARFC,0.310000,0.120000,0.050000,1,1/5/2023
GNNM4,46.277778,87.436111,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
GNSA1,32.852222,88.154167,SERFC,0.634000,0.175900,0.050000,2,12/14/2022
GNVA1,31.041111,85.852222,SERFC,0.055000,0.050000,0.050000,1,7/14/2016
GNVN6,42.868000,76.941000,NERFC,0.022000,0.050000,0.050000,1,5/5/2015
GOFN3,42.948141,71.463400,NERFC,0.120000,0.050000,0.050000,1,1/23/2023
GOLN5,35.890833,105.163611,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
GOVK1,38.953611,100.487778,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
GOWN6,42.463889,78.935278,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
GPOA2,62.858333,145.616667,APRFC,-999.000000,-999.000000,-999.000000,1,9/4/2014
GRAP1,40.229444,75.451944,MARFC,0.100000,0.050000,0.050000,1,1/5/2023
GRBI4,42.740000,91.261700,NCRFC,0.140000,0.080000,0.050000,1,1/27/2023
GRBN6,43.010000,77.791389,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
GRDN2,38.845194,119.706083,CNRFC,0.050000,0.050000,0.050000,1,1/27/2023
GRDN6,41.686111,74.165556,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
GREI2,40.131990,89.735664,NCRFC,0.060000,0.050000,0.050000,1,1/27/2023
GREL1,31.818220,93.084890,LMRFC,0.070000,0.060000,0.050000,1,1/24/2023
GREM6,33.522540,90.180830,LMRFC,0.240000,0.230000,0.080000,1,1/24/2023
GRFG1,33.244167,84.429167,SERFC,0.366600,0.050000,0.050000,1,12/14/2022
GRFI2,38.968056,90.428889,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
GRIN1,40.874444,98.281667,MBRFC,0.090000,0.070000,0.060000,1,1/24/2023
GRMI4,41.688322,93.735500,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
GRMN3,44.435833,71.190300,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
GRNM1,45.731300,68.589300,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
GRNN1,40.965348,96.454379,MBRFC,0.060000,0.050000,0.050000,1,1/24/2023
GRNN8,48.424722,97.411667,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
GRPC2,40.417700,104.640000,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
GRSA2,62.520833,145.530833,APRFC,0.050000,0.050000,-999.000000,1,3/1/2020
GRTK1,38.333611,95.248611,MBRFC,0.060000,0.050000,0.050000,1,1/24/2023
GRVA4,34.872500,93.656667,ABRFC,0.166500,0.050000,0.050000,1,1/26/2023
GRVC2,39.641111,106.394167,CBRFC,0.050000,0.050000,0.050000,1,3/11/2015
GSHI3,41.593200,85.848500,NCRFC,0.100000,0.050000,0.050000,1,1/27/2023
GSLS1,34.842222,82.480833,SERFC,0.085300,0.050000,0.050000,1,12/14/2022
GSVT2,33.727883,97.160013,ABRFC,0.084800,0.068200,0.050000,1,1/26/2023
GTBK1,38.353056,98.764722,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
GTBM3,42.231944,73.355278,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
GTEM5,44.805600,95.544200,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
GTRO2,35.920602,97.425875,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
GTTI4,42.785000,91.095000,NCRFC,0.140000,0.050000,0.050000,1,1/27/2023
GUCO2,35.879972,97.429302,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
GUIN1,40.064444,98.330278,MBRFC,0.060000,0.050000,0.050000,1,1/24/2023
GULA2,62.268889,145.380556,APRFC,0.050000,0.050000,-999.000000,1,7/1/2022
GUNI2,42.343889,87.941111,NCRFC,0.170000,0.050000,0.050000,1,1/27/2023
GVVN6,43.463889,73.284722,NERFC,0.380000,0.250000,0.130000,1,1/23/2023
GYBW4,44.488680,108.046980,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
GYSK1,38.627200,97.427600,MBRFC,0.490000,0.110000,0.050000,1,1/26/2016
HAGW1,47.652670,117.449660,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
HAIN1,40.017917,101.995833,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
HALI1,43.517158,114.321483,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
HANW4,42.009722,106.512500,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
HARP1,40.254722,76.886389,MARFC,0.260000,0.070000,0.050000,1,1/5/2023
HATM6,31.343100,89.280300,LMRFC,0.260000,0.120000,0.060000,1,1/24/2023
HAVI2,40.293152,90.069412,NCRFC,0.820000,0.400000,0.100000,2,1/27/2023
HAVK1,37.946142,97.775119,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
HAWG1,32.282778,83.462389,SERFC,0.485400,0.050000,0.050000,1,12/14/2022
HAWN7,36.087000,79.366000,SERFC,0.127200,0.081300,0.050000,1,12/14/2022
HBGK1,39.980278,97.004722,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
HBGM6,31.425800,89.414700,LMRFC,0.210000,0.070000,0.050000,1,1/24/2023
HBLN1,40.156625,95.944512,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
HBMN2,40.667778,116.930278,CNRFC,0.180000,0.050000,0.050000,1,1/27/2023
HBTI4,42.719712,94.220213,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
HCHK1,38.038056,97.933611,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
HDDI3,41.507778,87.510000,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
HDLN6,43.311389,73.867778,NERFC,0.050000,-999.000000,-999.000000,1,1/23/2023
HDYA4,36.313611,91.482778,LMRFC,0.190000,0.070000,0.070000,1,1/24/2023
HDYN1,39.992500,97.931389,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
HDYN6,43.318889,73.844722,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
HEAO2,34.638127,99.103691,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
HEEA4,34.515833,90.584167,LMRFC,0.140000,0.050000,0.050000,1,1/24/2023
HENM5,44.529444,93.900556,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
HENN1,41.988576,104.053282,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
HENN3,43.152024,71.857301,NERFC,0.090000,0.050000,0.050000,1,1/23/2023
HERP1,40.298333,76.668056,MARFC,0.320000,0.100000,0.050000,1,1/5/2023
HEUN6,44.599444,75.379167,NERFC,0.050000,-999.000000,-999.000000,1,1/23/2023
HFEW2,39.323611,77.728889,MARFC,0.054900,0.050000,0.050000,1,11/7/2016
HFFT2,30.109444,95.059722,WGRFC,0.120000,0.080000,0.020000,1,6/27/2014
HGRN8,47.409444,97.060833,NCRFC,0.060000,0.050000,0.050000,1,1/27/2023
HGSP1,40.252222,77.021111,MARFC,0.430000,0.110000,0.050000,1,1/5/2023
HHTM4,42.640313,84.482753,NCRFC,0.220000,0.050000,0.050000,1,1/27/2023
HICN8,46.659722,96.795556,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
HIGM5,48.048611,95.808333,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
HIKN6,43.311389,75.108333,NERFC,0.156000,0.044000,0.050000,1,5/5/2015
HILN8,47.351944,96.843333,NCRFC,0.060000,0.050000,0.050000,1,1/27/2023
HLDF1,28.988611,82.349722,SERFC,0.061500,0.050000,0.050000,1,12/14/2022
HLEN6,42.003056,75.383889,MARFC,0.100000,0.050000,0.050000,1,1/5/2023
HLLM5,48.775556,96.937500,NCRFC,0.160000,0.050000,0.050000,1,1/27/2023
HLST1,35.929444,89.389722,LMRFC,0.510000,0.190000,0.050000,2,1/24/2023
HLWM8,46.428800,109.841194,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
HMBI4,40.601161,95.644458,MBRFC,0.100000,0.050000,0.050000,1,1/24/2023
HMFW4,42.110890,110.709420,CBRFC,0.050000,0.050000,0.050000,1,1/27/2023
HMGM4,42.465278,83.800000,NCRFC,0.130000,0.080000,0.050000,1,1/27/2023
HMLT1,35.930063,87.743079,LMRFC,0.190000,0.060000,0.050000,1,1/24/2023
HNDC2,39.922300,104.868800,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
HNDM5,47.268056,96.797222,NCRFC,0.200000,0.050000,0.050000,1,1/27/2023
HNKI4,41.390117,95.372022,MBRFC,0.140000,0.050000,0.050000,1,1/24/2023
HNKM2,39.697500,78.177778,MARFC,0.100000,0.050000,0.050000,1,1/5/2023
HNNM7,39.720700,91.362389,NCRFC,0.110000,0.050000,0.050000,1,1/27/2023
HNRA2,63.854167,148.955556,APRFC,0.050000,0.050000,0.050000,1,3/1/2020
HNYI2,41.107222,89.356111,NCRFC,0.320000,0.280000,0.050000,1,1/27/2023
HNYN6,42.957222,77.588889,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
HODO3,45.654722,121.548889,NWRFC,0.050000,-999.000000,0.050000,1,1/27/2023
HOKI4,42.226944,96.077778,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
HOKN7,35.428889,77.582500,SERFC,0.204600,0.050000,0.050000,1,12/14/2022
HOLL1,30.503611,90.677222,LMRFC,0.390000,0.050000,0.050000,1,1/24/2023
HOPN6,43.352778,74.270833,NERFC,0.060000,0.050000,0.050000,1,1/23/2023
HOPR1,41.498155,71.716456,NERFC,0.640000,0.140000,0.050000,2,1/23/2023
HOTI1,42.771111,115.719444,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
HOUM5,43.768600,91.569700,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
HPIC1,37.731315,119.559051,CNRFC,0.050000,0.050000,0.050000,1,1/27/2023
HRAG1,31.000833,83.458333,SERFC,0.050000,0.050000,0.050000,1,12/14/2022
HRDM8,45.735833,107.556667,MBRFC,0.140000,0.130000,0.060000,1,1/24/2023
HREN2,40.936556,115.624167,CNRFC,0.170000,0.050000,0.050000,1,1/27/2023
HRGA4,33.919444,94.387500,ABRFC,0.253800,0.184600,0.090100,1,1/26/2023
HRHO2,35.500341,97.193919,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
HRKV2,37.501111,79.262778,MARFC,0.100000,0.060000,0.050000,1,1/5/2023
HRLM8,48.489444,108.757778,MBRFC,0.110000,0.100000,0.050000,1,1/24/2023
HRMU1,41.623545,111.738829,CBRFC,0.050000,0.050000,0.050000,1,1/27/2023
